Facility.ID,State,xwalk_name_raw,xwalk_name_clean,Source,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Capacity,HIFLD.ID,BJS.ID,Source.Population.Feb20,Source.Capacity,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,Website,Jurisdiction
111,California,CEN CALIFORNIA STATE PRISON CENTINELA,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CEN-CALIFORNIA STATE PRISON CENTINELA,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CEN-CENTINELA STATE PRISON,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CEN-CENTINELASTATEPRISON,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CENTINELA STATE PRISON,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CENTINELA STATE PRISON CEN,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
111,California,CENTINELASTATEPRISON,CENTINELA STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3475,2308,10002348,NA,Public Records,Public Records,2302 BROWN ROAD,IMPERIAL,92251,32.82339731,-115.7890555,IMPERIAL,6025,http://www.cdcr.ca.gov/Facilities_Locator/,state
112,California,CCWF CENTRAL CA WOMENS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CCWF-CENTRAL CA WOMENS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CCWF-CENTRAL CALIFORNIA WOMENÄÔS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CCWF-CENTRAL CALIFORNIA WOMENS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CCWF-CENTRALCAWOMENSFACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CENTRAL CA WOMENS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CENTRAL CALIFORNIA WOMENÄÔS FACILITY CCWF,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CENTRAL CALIFORNIA WOMENS FACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CENTRAL CALIFORNIA WOMENS FACILITY CCWF,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
112,California,CENTRALCAWOMENSFACILITY,CENTRAL CALIFORNIA WOMENS FACILITY,NA,Prison,Max/Min,Adult,Female,0,NA,2814,2004,10000801,NA,Public Records,Public Records,23370 ROAD 22,CHOWCHILLA,93610,37.09368073,-120.1527098,MADERA,6039,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
113,California,CHUCKAWALLA VALLEY STATE PRISON,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
113,California,CHUCKAWALLA VALLEY STATE PRISON CVSP,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
113,California,CHUCKAWALLAVALLEYSTATEPRISON,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
113,California,CVSP CHUCKAWALLA VALLEY STATE PRISON,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
113,California,CVSP-CHUCKAWALLA VALLEY STATE PRISON,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
113,California,CVSP-CHUCKAWALLAVALLEYSTATEPRISON,CHUCKAWALLA VALLEY STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,2773,1738,10002346,NA,Public Records,Public Records,19025 WILEY'S WELL ROAD,BLYTHE,92225,33.56257951,-114.9095058,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
114,California,CORRECTIONAL ALTERNATIVES INC,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
114,California,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
114,California,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
115,California,CORRECTIONAL TRAINING FACILITY,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
115,California,CORRECTIONAL TRAINING FACILITY CTF,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
115,California,CORRECTIONALTRAININGFACILITY,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
115,California,CTF CORRECTIONAL TRAINING FACILITY,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
115,California,CTF-CORRECTIONAL TRAINING FACILITY,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
115,California,CTF-CORRECTIONALTRAININGFACILITY,CORRECTIONAL TRAINING FACILITY,NA,Administrative,NA,NA,NA,0,NA,5063,3312,10000817,NA,Public Records,HIFLD,SOLEDAD PRISON ROAD,SOLEDAD,93960,36.46964789,-121.3822324,MONTEREY,6053,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DEUEL VOCATIONAL INSTITUTION,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DEUEL VOCATIONAL INSTITUTION DVI,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DEUELVOCATIONALINSTITUTION,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DVI DEUEL VOCATIONAL INSTITUTION,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DVI-DEUEL VOCATIONAL INSTITUTION,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
116,California,DVI-DEUELVOCATIONALINSTITUTION,DEUEL VOCATIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2052,1681,10000794,NA,Public Records,Public Records,23500 KASSON ROAD,TRACY,95304,37.74805759,-121.3306264,SAN JOAQUIN,6077,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
117,California,DUBLIN FCI,DUBLIN FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Min,Adult,Female,0,NA,1019,702,10005303,NA,HIFLD,HIFLD,5701 8TH STREET,DUBLIN,94568,37.71857929,-121.896971,ALAMEDA,6001,https://www.bop.gov/locations/,federal
117,California,DUBLIN FEDERAL CORRECTIONAL INSTITUTION,DUBLIN FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Min,Adult,Female,0,NA,1019,702,10005303,NA,HIFLD,HIFLD,5701 8TH STREET,DUBLIN,94568,37.71857929,-121.896971,ALAMEDA,6001,https://www.bop.gov/locations/,federal
118,California,FCC LOMPOC,FCC LOMPOC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6083,NA,federal
119,California,FCC OAKDALE,FCC OAKDALE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6099,NA,federal
120,California,FOLSOM STATE PRISON,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FOLSOM STATE PRISON FOL,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FOLSOM STATE PRISON FSP,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FOLSOMSTATEPRISON,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FSP FOLSOM STATE PRISON,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FSP-FOLSOM STATE PRISON,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
120,California,FSP-FOLSOMSTATEPRISON,FOLSOM STATE PRISON,NA,Prison,Med/Min,Adult,Mixed,0,NA,2871,2066,10000780,NA,Public Records,HIFLD,300 PRISON ROAD,REPRESA,95671,38.69538339,-121.1630324,SACRAMENTO,6067,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
121,California,FRESNO COUNTY JAIL,FRESNO COUNTY JAIL,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
122,California,FRESNO COUNTY JAIL RRC,FRESNO COUNTY JAIL RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1926,California,GARDEN GROVE CCC,GARDEN GROVE CCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.775628,-117.938497,NA,NA,NA,federal
123,California,GEO CARE EL MONTE,GEO CARE EL MONTE,NA,Transitional Center,NA,Adult,NA,1,GeoGroup,NA,70,NA,NA,NA,Public Records,NA,NA,NA,NA,NA,NA,NA,NA,federal
123,California,GEO GROUP INC,GEO CARE EL MONTE,NA,Transitional Center,NA,Adult,NA,1,GeoGroup,NA,70,NA,NA,NA,Public Records,NA,NA,NA,NA,NA,NA,NA,NA,federal
124,California,GEO CARE LLC RCC SACRAMENTO,GEO CARE LLC RCC SACRAMENTO,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7000 FRANKLIN BOULEVARD,SACRAMENTO,95823,38.5829489,-121.4974335,NA,6067,https://www.bop.gov/coronavirus/,federal
1928,California,GEO REENTRY MARVIN GARDENS,GEO REENTRY MARVIN GARDENS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9510247,-118.2572722,NA,NA,NA,federal
125,California,GEO REENTRY OF ALASKA INC RRC OAKLAND,GEO REENTRY OF ALASKA INC RRC OAKLAND,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,federal
125,California,GEO REENTRY OF ALASKA INC RRC OAKLAND,GEO REENTRY OF ALASKA INC RRC OAKLAND,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,federal
125,California,RRC GEO REENTRY INC - OAKLAND,GEO REENTRY OF ALASKA INC RRC OAKLAND,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,federal
126,California,GEO TAYLOR ST FACILITY RRC,GEO TAYLOR ST FACILITY RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
126,California,GEO TAYLOR ST FACILITY RRC,GEO TAYLOR ST FACILITY RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
126,California,RRC GEO-TAYLOR STREET FACL SF,GEO TAYLOR ST FACILITY RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
127,California,HERLONG FCI,HERLONG FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
127,California,HERLONG FEDERAL CORRECTIONAL INSTITUTION,HERLONG FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
128,California,HDSP HIGH DESERT STATE PRISON,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
128,California,HDSP-HIGH DESERT STATE PRISON,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
128,California,HDSP-HIGHDESERTSTATEPRISON,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
128,California,HIGH DESERT STATE PRISON,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
128,California,HIGH DESERT STATE PRISON HDSP,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
128,California,HIGHDESERTSTATEPRISON,HIGH DESERT STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3161,2324,10002310,NA,Public Records,Public Records,475-750 RICE CANYON ROAD,SUSANVILLE,96127,40.4034569,-120.5258579,LASSEN,6035,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
1811,California,ICE GOLDEN STATE ANNEX FACILITY,ICE GOLDEN STATE ANNEX FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6675911,-119.227114,NA,NA,https://www.ice.gov/coronavirus,immigration
1817,California,ICE IMPERIAL REGIONAL DETENTION FACILITY,ICE IMPERIAL REGIONAL DETENTION FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.690811,-115.397861,NA,NA,https://www.ice.gov/coronavirus,immigration
1817,California,ICE IMPERIAL REGIONAL DETENTION FACILITY CALEXICO CA,ICE IMPERIAL REGIONAL DETENTION FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.690811,-115.397861,NA,NA,https://www.ice.gov/coronavirus,immigration
1826,California,ICE LA STAGING,ICE LA STAGING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0537633,-118.2419223,NA,NA,https://www.ice.gov/coronavirus,immigration
1826,California,ICE LOS ANGELES STAGING FACILITY LASF,ICE LA STAGING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0537633,-118.2419223,NA,NA,https://www.ice.gov/coronavirus,immigration
1836,California,ICE MESA VERDE DETENTION FACILITY,ICE MESA VERDE DETENTION FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3930327,-119.0274821,NA,NA,https://www.ice.gov/coronavirus,immigration
1836,California,MESA VERDE ICE PROCESSING CENTER,ICE MESA VERDE DETENTION FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3930327,-119.0274821,NA,NA,https://www.ice.gov/coronavirus,immigration
1846,California,ICE OTAY MESA DETENTION CENTER SAN DIEGO CA,ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57652475,-116.9154777,NA,NA,https://www.ice.gov/coronavirus,immigration
1846,California,ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF,ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57652475,-116.9154777,NA,NA,https://www.ice.gov/coronavirus,immigration
1991,California,ICE YUBA COUNTY JAIL,ICE YUBA COUNTY JAIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215 5th St. Marysville, CA 95901",NA,NA,39.140676,-121.586736,NA,NA,NA,immigration
129,California,IRONWOOD STATE PRISON,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
129,California,IRONWOOD STATE PRISON ISP,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
129,California,IRONWOODSTATEPRISON,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
129,California,ISP IRONWOOD STATE PRISON,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
129,California,ISP-IRONWOOD STATE PRISON,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
129,California,ISP-IRONWOODSTATEPRISON,IRONWOOD STATE PRISON,NA,Prison,Med/Min,Adult,Male,0,NA,2896,2200,10000861,NA,Public Records,Public Records,19005 WILEY'S WELL ROAD,BLYTHE,92225,33.56098104,-114.9260354,RIVERSIDE,6065,http://www.cdcr.ca.gov/Facilities_Locator/,state
130,California,JL SANTA RITA JAIL RRC,JL SANTA RITA JAIL RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001,NA,federal
131,California,KERN VALLEY STATE PRISON,KERN VALLEY STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3551,2448,10000844,NA,Public Records,Public Records,3000 WEST CECIL AVENUE,DELANO,93216,35.76647437,-119.3253627,KERN,6029,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
131,California,KERN VALLEY STATE PRISON KVSP,KERN VALLEY STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3551,2448,10000844,NA,Public Records,Public Records,3000 WEST CECIL AVENUE,DELANO,93216,35.76647437,-119.3253627,KERN,6029,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
131,California,KERNVALLEYSTATEPRISON,KERN VALLEY STATE PRISON,NA,Prison,Max,Adult,Male,0,NA,3551,2448,10000844,NA,Public Records,Public Records,3000 WEST CECIL AVENUE,DELANO,93216,35.76647437,-119.3253627,KERN,6029,https://www.cdcr.ca.gov/covid19/population-status-tracking/,state
