Count.ID,State,Name,Jurisdiction,hifld_id,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,TYPE,POPULATION,SECURELVL,CAPACITY,federal_prison_type,Website
559,Iowa,NORTH CENTRAL,Prison,10001080,313 LANEDALE,ROCKWELL CITY,50579,42.39222762,-94.60437667,CALHOUN,19025,STATE,485,MINIMUM,245,private,https://doc.iowa.gov/COVID19
1772,Iowa,POLK COUNTY JAIL,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.iowa.gov/COVID19
560,Iowa,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.iowa.gov/COVID19
336,Iowa,THE FIFTH JUDICIAL DISTRICT OF DES MOINES RRC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
561,Kansas,EL DORADO,Prison,10001045,1737 SOUTHEAST UNITED STATES HIGHWAY 54,EL DORADO,67042,37.80325673,-96.81713261,BUTLER,20015,STATE,1503,MEDIUM,1693,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
562,Kansas,ELLSWORTH,Prison,10001040,1607 STATE STREET,ELLSWORTH,67439,38.74301147,-98.23215008,ELLSWORTH,20053,STATE,905,MAXIMUM,913,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
256,Kansas,GEO REENTRY INC RRC LEAVENWORTH,Federal Prison,NA,NA,NA,NA,NA,NA,NA,20103,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
563,Kansas,HUTCHINSON,Prison,10001043,500 REFORMATORY STREET,HUTCHINSON,67504,38.04458476,-97.91073579,RENO,20155,STATE,1114,MAXIMUM,1106,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
564,Kansas,KJCC,Prison,10001034,1430 NORTHWEST 25TH STREET,TOPEKA,66618,39.09678729,-95.68423367,SHAWNEE,20177,STATE,185,JUVENILE,235,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
565,Kansas,LANSING,Prison,10001030,301 EAST KANSAS AVE,LANSING,66043,39.25190411,-94.89130455,LEAVENWORTH,20103,STATE,614,MINIMUM,628,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
566,Kansas,LARNED,Prison,10001830,1318 STATE HIGHWAY 264,LARNED,67550,38.17710787,-99.15101294,PAWNEE,20145,STATE,218,MAXIMUM,310,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
274,Kansas,LEAVENWORTH KS,Federal Prison,NA,NA,NA,NA,NA,NA,NA,20103,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
275,Kansas,LEAVENWORTH USP,Federal Prison,10001029,1300 METROPOLITAN AVENUE,LEAVENWORTH,66048,39.33105504,-94.93580759,LEAVENWORTH,20103,FEDERAL,1360,MEDIUM,1134,BOP,https://www.bop.gov/coronavirus/
567,Kansas,NORTON,Prison,10001028,ROAD EAST 4 AND UNITED STATES HIGHWAY 36,NORTON,67654,39.84416321,-99.81637284,NORTON,20137,STATE,803,MEDIUM,867,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
568,Kansas,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
338,Kansas,THE MIRROR INC RRC TOPEKA,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
569,Kansas,TOPEKA,Prison,10001033,815 SOUTHEAST RICE ROAD,TOPEKA,66607,39.04069275,-95.6254707,SHAWNEE,20177,STATE,891,MAXIMUM,903,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
346,Kansas,USP LEAVENWORTH,Federal Prison,NA,NA,NA,NA,NA,NA,NA,20103,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
570,Kansas,WICHITA WORK RELEASE,Prison,10001048,401 SOUTH EMPORIA STREET,WICHITA,67202,37.68209659,-97.33329523,SEDGWICK,20173,STATE,244,MINIMUM,250,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
571,Kansas,WINFIELD,Prison,10001050,1806 PINECREST CIRCLE,WINFIELD,67156,37.26426587,-96.97365125,COWLEY,20035,STATE,543,MINIMUM,554,private,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status
1397,Kentucky,ASHLAND FCI,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
572,Kentucky,BELL COUNTY FORESTRY CAMP,Prison,10000122,560 CORRECTIONAL DR,PINEVILLE,40977,36.6689938,-83.85169233,BELL,21013,STATE,299,MINIMUM,300,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
1403,Kentucky,BIG SANDY USP,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
573,Kentucky,BLACKBURN CORRECTIONAL COMPLEX,Prison,10003650,3111 SPURR RD,LEXINGTON,40511,38.11315935,-84.53720452,FAYETTE,21067,STATE,591,MINIMUM,594,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
212,Kentucky,DISMAS CHARITIES INC RRC LEXINGTON,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
215,Kentucky,DISMAS OF MANCHESTER RRC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
574,Kentucky,EASTERN KENTUCKY CORRECTIONAL COMPLEX,Prison,10000110,200 ROAD TO JUSTICE,WEST LIBERTY,41472,37.90388911,-83.26930995,MORGAN,21175,STATE,1672,MEDIUM,1674,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
575,Kentucky,GREEN RIVER CORRECTIONAL COMPLEX,Prison,10000117,1200 RIVER RD,CENTRAL CITY,42330,37.3143803,-87.11341674,MUHLENBERG,21177,STATE,982,MEDIUM,947,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
576,Kentucky,KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,Prison,10000106,3000 ASH AVE,PEWEE VALLEY,40056,38.2854756,-85.45711972,SHELBY,21211,STATE,719,MAXIMUM,691,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
577,Kentucky,KENTUCKY STATE PENITENTIARY,Prison,10000120,266 WATER ST,EDDYVILLE,42038,37.04927104,-88.07574221,LYON,21143,STATE,849,MAXIMUM,849,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
578,Kentucky,KENTUCKY STATE REFORMATORY,Prison,10000103,3001 W HWY 146,LAGRANGE,40032,38.40389133,-85.41658269,OLDHAM,21185,STATE,1660,MEDIUM,1691,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
579,Kentucky,LEE ADJUSTMENT CENTER,Prison,10000115,168 LEE ADJUSTMENT CENTER DRIVE,BEATTYVILLE,41311,37.6066831,-83.70579564,LEE,21129,STATE,NA,CLOSE,816,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
277,Kentucky,LEXINGTON FMC,Federal Prison,10000109,3301 LEESTOWN RD,LEXINGTON,40511,38.10569332,-84.56039514,FAYETTE,21067,FEDERAL,1270,MAXIMUM,1296,BOP,https://www.bop.gov/coronavirus/
580,Kentucky,LITTLE SANDY CORRECTIONAL COMPLEX,Prison,10000107,505 PRISON CONNECTOR,SANDY HOOK,41171,38.13392033,-83.08100422,ELLIOTT,21063,STATE,1001,MEDIUM,987,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
581,Kentucky,LUTHER LUCKETT CORRECTIONAL COMPLEX,Prison,10000101,1612 DAWKINS RD,LAGRANGE,40031,38.41243087,-85.42599085,OLDHAM,21185,STATE,1180,MEDIUM,1178,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
1719,Kentucky,MANCHESTER FCI,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
283,Kentucky,MCCREARY USP,Federal Prison,10004330,330 FEDERAL WAY,PINE KNOT,42635,36.68845863,-84.38720276,MCCREARY,21147,FEDERAL,1336,MAXIMUM,955,BOP,https://www.bop.gov/coronavirus/
582,Kentucky,NORTHPOINT TRAINING CENTER,Administrative,10000116,710 WALTER REED RD,BURGIN,40310,37.71002092,-84.74635681,BOYLE,21021,STATE,1237,MEDIUM,1226,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
583,Kentucky,ROEDERER CORRECTIONAL COMPLEX,Prison,10000102,PO BOX 69,LAGRANGE,40031,38.40312799,-85.42976305,OLDHAM,21185,STATE,1209,MAXIMUM,1138,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
584,Kentucky,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
585,Kentucky,WESTERN KENTUCKY CORRECTIONAL COMPLEX,Prison,10000121,374 NEW BETHEL CHURCH RD,FREDONIA,42411,37.13645979,-88.04014801,LYON,21143,STATE,677,MEDIUM,670,private,https://corrections.ky.gov/Facilities/Pages/covid19.aspx
586,Louisiana,ALLEN CORRECTIONAL CENTER,Prison,10000967,3751 LAUDERDALE WOODYARD RD,KINDER,70648,30.56148319,-92.78967268,ALLEN,22003,STATE,1579,MAXIMUM,1576,private,https://doc.louisiana.gov/doc-covid-19-testing/
588,Louisiana,DAVID WADE CORRECTIONAL CENTER,Prison,10000948,670 BELL HILL RD,HOMER,71040,32.90173088,-93.01954439,CLAIBORNE,22027,STATE,1227,MAXIMUM,1224,private,https://doc.louisiana.gov/doc-covid-19-testing/
589,Louisiana,DIXON CORRECTIONAL INSTITUTE,Prison,10004094,5568 STATE HWY 68,JACKSON,70748,30.81323901,-91.20751374,EAST FELICIANA,22037,STATE,1778,MAXIMUM,1800,private,https://doc.louisiana.gov/doc-covid-19-testing/
590,Louisiana,ELAYN HUNT CORRECTIONAL CENTER,Prison,10000972,6925 HWY 74,ST GABRIEL,70776,30.26563691,-91.08621341,IBERVILLE,22047,STATE,1999,MAXIMUM,1975,private,https://doc.louisiana.gov/doc-covid-19-testing/
237,Louisiana,FCI OAKDALE I,Federal Prison,NA,NA,NA,NA,NA,NA,NA,22003,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
591,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN,Prison,10000974,7205 STATE HWY 74,ST GABRIEL,70776,30.263188800000002,-91.07374348,IBERVILLE,22047,STATE,573,MAXIMUM,1536,private,https://doc.louisiana.gov/doc-covid-19-testing/
592,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN HUNT,Prison,10000974,7205 STATE HWY 74,ST GABRIEL,70776,30.263188800000002,-91.07374348,IBERVILLE,22047,STATE,573,MAXIMUM,1536,private,https://doc.louisiana.gov/doc-covid-19-testing/
593,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN JETSON,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.louisiana.gov/doc-covid-19-testing/
594,Louisiana,LOUISIANA STATE PENITENTIARY,Prison,10000963,17544 TUNICA TRACE,ANGOLA,70712,30.95976935,-91.59732559,WEST FELICIANA,22125,STATE,6073,MAXIMUM,6312,private,https://doc.louisiana.gov/doc-covid-19-testing/
297,Louisiana,OAKDALE I FCI,Federal Prison,10000968,2105 EAST WHATLEY ROAD,OAKDALE,71463,30.82059582,-92.64063826,ALLEN,22003,FEDERAL,874,MINIMUM,880,BOP,https://www.bop.gov/coronavirus/
298,Louisiana,OAKDALE II FCI,Federal Prison,10000968,2105 EAST WHATLEY ROAD,OAKDALE,71463,30.82059582,-92.64063826,ALLEN,22003,FEDERAL,874,MINIMUM,880,BOP,https://www.bop.gov/coronavirus/
595,Louisiana,ORLEANS PARISH JAILS,Jail,NA,2800 PERDIDO ST,NEW ORLEANS,70119,29.9612,-90.093051,NA,NA,NA,NA,NA,NA,NA,https://doc.louisiana.gov/doc-covid-19-testing/
305,Louisiana,POLLOCK FCI,Federal Prison,10000956,1000 AIRBASE RD,POLLOCK,71467,NA,NA,GRANT,22043,FEDERAL,1436,MEDIUM,1152,NA,https://www.bop.gov/coronavirus/
1727,Louisiana,POLLOCK USP,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
587,Louisiana,RAYBURN CORRECTIONAL CENTER,Prison,10002416,27268 STATE HWY 21 N,ANGIE,70426,30.92169823,-89.81584273,WASHINGTON,22117,STATE,1313,MEDIUM,1314,private,https://doc.louisiana.gov/doc-covid-19-testing/
596,Louisiana,RAYMOND LABORDE CORRECTIONAL CENTER,Prison,10000960,1630 PRISON RD,COTTONPORT,71327,30.97442232,-92.02522705,AVOYELLES,22009,STATE,1754,MAXIMUM,1693,private,https://doc.louisiana.gov/doc-covid-19-testing/
318,Louisiana,RRC METAIRIE LA,Federal Prison,NA,NA,NA,NA,NA,NA,NA,22051,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
597,Louisiana,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.louisiana.gov/doc-covid-19-testing/
1648,Louisiana,VOLUNTEERS OF AMERICA NEW ORLEANS RRC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1486,Maine,BCF,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
598,Maine,MAINE CORRECTIONAL CENTER MCC,Prison,NA,NA,NA,NA,NA,NA,NA,23005,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
1487,Maine,MSP,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
1488,Maine,MVCF,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
1835,Maine,PHELPS COUNTY CORRECTIONS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
599,Maine,STATEWIDE ADULT,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
600,Maine,STATEWIDE JUVENILE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
1660,Maine,WOMEN,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.maine.gov/corrections/
601,Maryland,BALTIMORE CENTRAL BOOKING INTAKE CENTER,Prison,10004034,300 E MADISON ST,BALTIMORE,21202,39.2990497,-76.6104617,BALTIMORE CITY,24510,STATE,166,MAXIMUM,895,NA,https://news.maryland.gov/dpscs/
603,Maryland,BALTIMORE PRE RELEASE FACILITY JESSUP,Prison,10001550,926 GREENMOUNT AVE,BALTIMORE,21202,39.29808504,-76.60840881,BALTIMORE CITY,24510,STATE,193,MINIMUM,201,private,https://news.maryland.gov/dpscs/
602,Maryland,BCCC BALTIMORE CITY CC,Prison,10001552,901 GREENMOUNT AVE,BALTIMORE,21202,39.3003053,-76.606507,BALTIMORE CITY,24510,STATE,503,MINIMUM,495,NA,https://news.maryland.gov/dpscs/
605,Maryland,CDF CHESAPEAKE DETENTION FACILITY,Prison,10000917,401 E MADISON ST,BALTIMORE,21202,39.29832772,-76.60941485,BALTIMORE CITY,24510,STATE,415,MAXIMUM,511,private,https://news.maryland.gov/dpscs/
606,Maryland,CHESAPEAKE DETENTION FACILITY,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
604,Maryland,CMCF CENTRAL MARYLAND CF,Prison,NA,NA,NA,NA,NA,NA,NA,17015,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
204,Maryland,CUMBERLAND FCI,Federal Prison,10004024,14601 BURBRIDGE RD SE,CUMBERLAND,21502,39.59681,-78.75294,ALLEGANY,24001,FEDERAL,1011,MEDIUM,768,NA,https://www.bop.gov/coronavirus/
608,Maryland,DORSEY RUN CORRECTIONAL FACILITY JESSUP,Prison,NA,2020 TOULSON RD,JESSUP,20794,39.1389363,-76.7765708,NA,24027,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
607,Maryland,DRCF DORSEY RUN CF,Prison,10006353,2020 TOULSON ROAD,JESSUP,20794,39.13906251,-76.77697334,ANNE ARUNDEL,24003,STATE,553,MINIMUM,480,private,https://news.maryland.gov/dpscs/
610,Maryland,EASTERN CI ANNEX,Prison,NA,NA,NA,NA,NA,NA,NA,24039,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
609,Maryland,ECI EASTERN CI,Prison,10001569,30420 REVELLS NECK RD,WESTOVER,21890,38.15738518,-75.70440049,SOMERSET,24039,STATE,2604,MEDIUM,3310,private,https://news.maryland.gov/dpscs/
611,Maryland,EPRU EASTERN PRE RELEASE UNIT,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
230,Maryland,FCI CUMBERLAND,Federal Prison,NA,NA,NA,NA,NA,NA,NA,24001,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
612,Maryland,JAIL INDUSTRIES BUILDING,Prison,10001550,926 GREENMOUNT AVE,BALTIMORE,21202,39.29808504,-76.60840881,BALTIMORE CITY,24510,STATE,193,MINIMUM,201,private,https://news.maryland.gov/dpscs/
617,Maryland,JESSUP CORRECTIONAL INSTITUTION,Prison,10001560,7803 House of Correction Rd,JESSUP,20794,39.1416755,-76.7703613,ANNE ARUNDEL,24003,STATE,997,MEDIUM,1038,NA,https://news.maryland.gov/dpscs/
1866,Maryland,MARYLAND CORRECTIONAL INSTITUTION JESSUP,Prison,NA,NA,NA,NA,39.1416755,-76.7703613,NA,NA,NA,NA,NA,NA,NA,NA
1726,Maryland,JESUP FCI,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
618,Maryland,MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN JESSUP,Prison,NA,7943 BROCK BRIDGE RD,JESSUP,20794,39.132672,-76.775413,NA,24027,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
620,Maryland,MARYLAND CORRECTIONAL TRAINING CENTER HAGERSTOWN,Prison,10001546,18800 ROXBURY RD,HAGERSTOWN,21746,39.56483486,-77.71487398,WASHINGTON,24043,STATE,2436,MEDIUM,2417,private,https://news.maryland.gov/dpscs/
616,Maryland,MCI H MARYLAND CI HAGERSTOWN,Prison,NA,NA,NA,NA,NA,NA,NA,24043,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
615,Maryland,MCI W MARYLAND CI FOR WOMEN,Prison,10001559,7943 BROCK BRIDGE RD,JESSUP,20794,39.132672,-76.775413,ANNE ARUNDEL,24003,STATE,777,MAXIMUM,800,NA,https://news.maryland.gov/dpscs/
290,Maryland,MID ATLANTIC RO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
622,Maryland,MRDCC MARYLAND RECEPTION DIAGNOSTICS AND CLASSICIATION CENTER,Prison,10000918,550 E MADISON ST,BALTIMORE,21202,39.2991796,-76.6068221,BALTIMORE CITY,24510,STATE,352,MAXIMUM,700,NA,https://news.maryland.gov/dpscs/
623,Maryland,MTC METROPOLITAN TRANSITION CENTER BALTIMORE,Prison,10004035,954 FORREST ST,BALTIMORE,21202,39.30006162,-76.60856614,BALTIMORE CITY,24510,STATE,202,MINIMUM,580,private,https://news.maryland.gov/dpscs/
626,Maryland,NBCI NORTH BRANCH CI,Prison,10001543,14100 MCMULLEN HWY SW,CUMBERLAND,21502,39.60247303,-78.81802382,ALLEGANY,24001,STATE,1252,MAXIMUM,1400,private,https://news.maryland.gov/dpscs/
625,Maryland,NON RESIDENTIAL LOCATION,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
627,Maryland,PATX PATUXENT INSTITUTION,Prison,10002364,7555 WATERLOO RD,JESSUP,20794,39.1640425,-76.7803021,HOWARD,24027,STATE,915,MAXIMUM,1113,NA,https://news.maryland.gov/dpscs/
628,Maryland,RCI ROXBURY CI,Prison,10001547,18701 ROXBURY RD,HAGERSTOWN,21746,39.5585136,-77.7151794,WASHINGTON,24043,STATE,1749,MEDIUM,1700,NA,https://news.maryland.gov/dpscs/
312,Maryland,RRC BALTIMORE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,24005,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
313,Maryland,RRC BALTIMORE MD,Federal RRC,NA,NA,NA,NA,NA,NA,NA,24005,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
629,Maryland,SMPRU SOUTHERN MARYLAND PRE RELEASE UNIT,Prison,NA,NA,NA,NA,NA,NA,NA,24037,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
630,Maryland,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
1731,Maryland,VOLUNTEERS OF AMERICA INC BALTIMORE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
631,Maryland,WCI WESTERN CI,Prison,10001542,13800 MCMULLEN HWY SW,CUMBERLAND,21502,39.60675169,-78.81541984,ALLEGANY,24001,STATE,1606,MAXIMUM,1630,private,https://news.maryland.gov/dpscs/
632,Maryland,YDC YOUTH DETENTION CENTER,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://news.maryland.gov/dpscs/
633,Massachusetts,BOSTON PRE,Prison,10002095,430 CANTERBURY ST,ROSLINDALE,2131,42.29249533,-71.10138368,SUFFOLK,25025,STATE,106,MINIMUM,175,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
634,Massachusetts,BSH,Prison,10002097,20 ADMINISTRATION RD,BRIDGEWATER,2324,41.94236268,-70.95533897,PLYMOUTH,25023,STATE,191,MEDIUM,319,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
198,Massachusetts,COMMUNITY RESOURCES FOR JUSTICE INC RRC BOSTON,Federal Prison,NA,307 HUNTINGTON AVE,BOSTON,2115,42.3520023,-71.0715273,NA,25025,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1409,Massachusetts,COOLIDGE HOUSE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
207,Massachusetts,DEVENS FMC,Federal Prison,10004446,42 PATTON ROAD,DEVENS,1434,42.52538943,-71.62068113,WORCESTER,25027,FEDERAL,999,MAXIMUM,1066,BOP,https://www.bop.gov/coronavirus/
635,Massachusetts,LSH,Prison,10001401,180 MORTON ST,JAMAICA PLAIN,2130,42.29954332,-71.10186116,SUFFOLK,25025,STATE,19,MEDIUM,29,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
636,Massachusetts,MA CI SHIRLEY,Prison,NA,NA,NA,NA,NA,NA,NA,25017,NA,NA,NA,NA,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
637,Massachusetts,MA TC BRIDGEWATER,Prison,NA,NA,NA,NA,NA,NA,NA,25023,NA,NA,NA,NA,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
638,Massachusetts,MASAC,Prison,10001404,1 BUMP POND RD,PLYMOUTH,2360,41.84954067,-70.66055521,PLYMOUTH,25023,STATE,262,MINIMUM,275,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
639,Massachusetts,MCI C,Prison,10004444,99 LORING DRIVE,FRAMINGHAM,1701,42.26751289,-71.40741919,MIDDLESEX,25017,STATE,478,MEDIUM,572,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
640,Massachusetts,MCI CJ,Prison,10001408,2405 MAIN ST,SOUTH WALPOLE,2071,42.10625584,-71.28979656,NORFOLK,25021,STATE,711,MAXIMUM,646,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
641,Massachusetts,MCI F,Prison,10004444,99 LORING DRIVE,FRAMINGHAM,1701,42.26751289,-71.40741919,MIDDLESEX,25017,STATE,478,MEDIUM,572,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
642,Massachusetts,MCI NORFOLK,Prison,10002101,2 CLARK ST,NORFOLK,2056,42.11912903,-71.30417136,NORFOLK,25021,STATE,1417,MEDIUM,1473,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
643,Massachusetts,MCI SHIRLEY,Prison,10001393,1 HARVARD RD,SHIRLEY,1464,42.52777547,-71.64478578,MIDDLESEX,25017,STATE,1476,MEDIUM,1455,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
644,Massachusetts,MCI SHIRLEY MIN,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
645,Massachusetts,MTC,Prison,10002098,30 ADMINISTRATION RD,BRIDGEWATER,2324,41.94603,-70.95615,PLYMOUTH,25023,STATE,499,MEDIUM,667,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
646,Massachusetts,NCCI GARDN,Prison,10004449,500 COLONY ROAD,GARDNER,1440,42.57979064,-71.94163001,WORCESTER,25027,STATE,959,MEDIUM,1012,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
647,Massachusetts,NECC,Prison,10001392,1 BARRETTS MILL RD,WEST CONCORD,1742,42.47226271,-71.3979684,MIDDLESEX,25017,STATE,193,MINIMUM,277,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
648,Massachusetts,NON FACILITY,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
649,Massachusetts,OCCC,Prison,10004451,1 ADMINISTRATION ROAD,BRIDGEWATER,2324,41.949505,-70.958108,PLYMOUTH,25023,STATE,702,MEDIUM,757,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
650,Massachusetts,PONDVILLE,Prison,10000282,1 INDUSTRIES DR,NORFOLK,2056,42.10844241,-71.29302577,NORFOLK,25021,STATE,150,MINIMUM,204,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
651,Massachusetts,SBCC,Prison,10001396,1 HARVARD RD,SHIRLEY,1464,42.5323792,-71.6506575,WORCESTER,25027,STATE,1075,MAXIMUM,1410,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
652,Massachusetts,SMCC,Prison,10004443,135 WESTERN AVENUE,FRAMINGHAM,1701,42.26527533,-71.40592072,MIDDLESEX,25017,STATE,112,MINIMUM,185,private,https://www.mass.gov/orgs/massachusetts-department-of-correction
653,Massachusetts,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mass.gov/orgs/massachusetts-department-of-correction
