"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
696,"Minnesota","LINO LAKES CORRECTIONAL FACILITY","LINO LAKES CORRECTIONAL FACILITY","state"
696,"Minnesota","MCF-LINO LAKES","LINO LAKES CORRECTIONAL FACILITY","state"
700,"Minnesota","MCF-MOOSE LAKE","MOOSE LAKE CORRECTIONAL FACILITY","state"
700,"Minnesota","MOOSE LAKE","MOOSE LAKE CORRECTIONAL FACILITY","state"
700,"Minnesota","MOOSE LAKE CORRECTIONAL FACILITY","MOOSE LAKE CORRECTIONAL FACILITY","state"
701,"Minnesota","MCF-OAK PARK HEIGHTS","OAK PARK HEIGHTS CORRECTIONAL FACILITY","state"
701,"Minnesota","OAK PARK HEIGHTS","OAK PARK HEIGHTS CORRECTIONAL FACILITY","state"
701,"Minnesota","OAK PARK HEIGHTS CORRECTIONAL FACILITY","OAK PARK HEIGHTS CORRECTIONAL FACILITY","state"
702,"Minnesota","MCF-RED WING","RED WING CORRECTIONAL FACILITY","state"
702,"Minnesota","RED WING","RED WING CORRECTIONAL FACILITY","state"
702,"Minnesota","RED WING CORRECTIONAL FACILITY","RED WING CORRECTIONAL FACILITY","state"
704,"Minnesota","MCF-RUSH CITY","RUSH CORRECTIONAL FACILITY","state"
704,"Minnesota","RUSH CITY","RUSH CORRECTIONAL FACILITY","state"
704,"Minnesota","RUSH CORRECTIONAL FACILITY","RUSH CORRECTIONAL FACILITY","state"
705,"Minnesota","MCF-SAINT CLOUD","SAINT CLOUD CORRECTIONAL FACILITY","state"
705,"Minnesota","SAINT CLOUD CORRECTIONAL FACILITY","SAINT CLOUD CORRECTIONAL FACILITY","state"
705,"Minnesota","ST CLOUD","SAINT CLOUD CORRECTIONAL FACILITY","state"
707,"Minnesota","MCF-SHAKOPEE","SHAKOPEE CORRECTIONAL FACILITY","state"
707,"Minnesota","SHAKOPEE","SHAKOPEE CORRECTIONAL FACILITY","state"
707,"Minnesota","SHAKOPEE CORRECTIONAL FACILITY","SHAKOPEE CORRECTIONAL FACILITY","state"
708,"Minnesota","STATEWIDE","STATEWIDE","state"
709,"Minnesota","MCF-STILLWATER","STILLWATER CORRECTIONAL FACILITY","state"
709,"Minnesota","STILLWATER","STILLWATER CORRECTIONAL FACILITY","state"
709,"Minnesota","STILLWATER CORRECTIONAL FACILITY","STILLWATER CORRECTIONAL FACILITY","state"
710,"Minnesota","MCF-TOGO","TOGO CORRECTIONAL FACILITY","state"
710,"Minnesota","TOGO","TOGO CORRECTIONAL FACILITY","state"
710,"Minnesota","TOGO CORRECTIONAL FACILITY","TOGO CORRECTIONAL FACILITY","state"
714,"Minnesota","MCF-WILLOW RIVER","WILLOW RIVER CORRECTIONAL FACILITY","state"
714,"Minnesota","WILLOW RIVER","WILLOW RIVER CORRECTIONAL FACILITY","state"
714,"Minnesota","WILLOW RIVER CORRECTIONAL FACILITY","WILLOW RIVER CORRECTIONAL FACILITY","state"
715,"Mississippi","ALCORN COUNTY","ALCORN COUNTY CORRECTIONAL FACILITY","state"
715,"Mississippi","ALCORN COUNTY CORRECTIONAL FACILITY","ALCORN COUNTY CORRECTIONAL FACILITY","state"
715,"Mississippi","ALCORN SATELLITE FACILITY","ALCORN COUNTY CORRECTIONAL FACILITY","state"
716,"Mississippi","BOLIVAR COUNTY","BOLIVAR COUNTY CORRECTIONAL FACILITY","state"
716,"Mississippi","BOLIVAR COUNTY CORRECTIONAL FACILITY","BOLIVAR COUNTY CORRECTIONAL FACILITY","state"
716,"Mississippi","BOLIVAR SATELLITE FACILITY","BOLIVAR COUNTY CORRECTIONAL FACILITY","state"
717,"Mississippi","CARROLL COUNTY","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","state"
717,"Mississippi","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","state"
717,"Mississippi","CARROLL-MONTGMERY COUNTY CORRECTIONAL FACILITY","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","state"
717,"Mississippi","CARROLL-MONTGOMERY COUNTY CORRECTIONAL FACILITY","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","state"
717,"Mississippi","CARROLLMONTGMERY COUNTY CORRECTIONAL FACILITY","CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY","state"
718,"Mississippi","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","state"
718,"Mississippi","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY PEARL","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","state"
718,"Mississippi","CENTRAL MISSISSIPPI CORRECTIONAL INSTITUTION","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","state"
718,"Mississippi","CENTRAL MISSISSIPPI CORRECTIONAL INSTITUTION PEARL","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","state"
719,"Mississippi","CHICKASAW COUNTY CORRECTIONA FACILITY","CHICKASAW COUNTY CORRECTIONAL FACILITY","state"
719,"Mississippi","CHICKASAW COUNTY CORRECTIONAL FACILITY","CHICKASAW COUNTY CORRECTIONAL FACILITY","state"
719,"Mississippi","CHICKSAW COUNTY","CHICKASAW COUNTY CORRECTIONAL FACILITY","state"
720,"Mississippi","DELTA CORRECTIONAL FACILITY","DELTA CORRECTIONAL FACILITY","state"
720,"Mississippi","DELTA I","DELTA CORRECTIONAL FACILITY","state"
720,"Mississippi","DELTA SATELLITE FACILITY","DELTA CORRECTIONAL FACILITY","state"
720,"Mississippi","DELTA TVC","DELTA CORRECTIONAL FACILITY","state"
722,"Mississippi","EAST MISSISSIPPI","EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN","state"
722,"Mississippi","EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN","EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN","state"
723,"Mississippi","GEORGE COUNTY","GEORGE COUNTY CORRECTIONAL FACILITY","state"
723,"Mississippi","GEORGE COUNTY CORRECTIONAL FACILITY","GEORGE COUNTY CORRECTIONAL FACILITY","state"
723,"Mississippi","GEORGE SATELLITE FACILITY","GEORGE COUNTY CORRECTIONAL FACILITY","state"
724,"Mississippi","HOLMES COUNTY","HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY","state"
724,"Mississippi","HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY","HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY","state"
724,"Mississippi","HOLMES-HUMPHREYS COUNTY CORRECTIONAL FACILITY","HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY","state"
724,"Mississippi","HOLMESHUMPHREYS COUNTY CORRECTIONAL FACILITY","HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY","state"
725,"Mississippi","ISSAQUENA COUNTY","ISSAQUENA COUNTY CORRECTIONAL FACILITY","state"
725,"Mississippi","ISSAQUENA COUNTY CORRECTIONAL FACILITY","ISSAQUENA COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSON COUNTY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSON SATELLITE FACILITY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSON-FRANKLIN COUNTY CORRECTIONA FACILITY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSON-FRANKLIN COUNTY CORRECTIONAL FACILITY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
726,"Mississippi","JEFFERSONFRANKLIN COUNTY CORRECTIONAL FACILITY","JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY","state"
727,"Mississippi","KEMPER COUNTY","KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY","state"
727,"Mississippi","KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY","KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY","state"
727,"Mississippi","KEMPER-NESHOBA COUNTY CORRECTIONAL FACILITY","KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY","state"
727,"Mississippi","KEMPERNESHOBA COUNTY CORRECTIONAL FACILITY","KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY","state"
728,"Mississippi","LEAKE COUNTY","LEAKE COUNTY CORRECTIONAL FACILITY","state"
728,"Mississippi","LEAKE COUNTY CORRECTIONAL FACILITY","LEAKE COUNTY CORRECTIONAL FACILITY","state"
729,"Mississippi","MARION COUNTY","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","state"
729,"Mississippi","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","state"
729,"Mississippi","MARION-WALTHALL COUNTY CORRECTIONA FACILITY","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","state"
729,"Mississippi","MARION-WALTHALL COUNTY CORRECTIONAL FACILITY","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","state"
729,"Mississippi","MARIONWALTHALL COUNTY CORRECTIONAL FACILITY","MARION WALTHALL COUNTY CORRECTIONAL FACILITY","state"
730,"Mississippi","MARSHALL COUNTY","MARSHALL COUNTY CORRECTIONAL FACILITY HOLLY SPRINGS","state"
730,"Mississippi","MARSHALL COUNTY CORRECTIONAL FACILITY HOLLY SPRINGS","MARSHALL COUNTY CORRECTIONAL FACILITY HOLLY SPRINGS","state"
731,"Mississippi","MISSISSIPPI STATE PENITENTIARY","MISSISSIPPI STATE PENITENTIARY PARCHMAN","state"
731,"Mississippi","MISSISSIPPI STATE PENITENTIARY PARCHMAN","MISSISSIPPI STATE PENITENTIARY PARCHMAN","state"
732,"Mississippi","PRIVATE INSTITUTIONS","PRIVATE INSTITUTIONS","state"
734,"Mississippi","SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION LEAKESVILLE","SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION LEAKESVILLE","state"
736,"Mississippi","STATEWIDE","STATEWIDE","state"
737,"Mississippi","STONE COUNTY","STONE COUNTY CORRECTIONAL FACILITY","state"
737,"Mississippi","STONE COUNTY CORRECTIONAL FACILITY","STONE COUNTY CORRECTIONAL FACILITY","state"
738,"Mississippi","TALLAHATCHIE COUNTY","TALLAHATCHIE COUNTY CORRECTIONAL FACILITY","state"
738,"Mississippi","TALLAHATCHIE COUNTY CORRECTIONA FACILITY","TALLAHATCHIE COUNTY CORRECTIONAL FACILITY","state"
738,"Mississippi","TALLAHATCHIE COUNTY CORRECTIONAL FACILITY","TALLAHATCHIE COUNTY CORRECTIONAL FACILITY","state"
739,"Mississippi","WASHINGTON COUNTY","WASHINGTON COUNTY CORRECTIONAL FACILITY","state"
739,"Mississippi","WASHINGTON COUNTY CORRECTIONAL FACILITY","WASHINGTON COUNTY CORRECTIONAL FACILITY","state"
740,"Mississippi","WILKINSON COUNTY","WILKINSON COUNTY CORRECTIONAL FACILITY","state"
740,"Mississippi","WILKINSON COUNTY CORRECTIONAL FACILITY","WILKINSON COUNTY CORRECTIONAL FACILITY","state"
740,"Mississippi","WILKINSON COUNTY CORRECTIONAL FACILITY WOODVILLE","WILKINSON COUNTY CORRECTIONAL FACILITY","state"
740,"Mississippi","WILKINSON SATELLITE FACILITY","WILKINSON COUNTY CORRECTIONAL FACILITY","state"
741,"Mississippi","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","state"
741,"Mississippi","WINSTON COUNTY","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","state"
741,"Mississippi","WINSTON-CHOCTAW COUNTY CORRECTIONAL FACILITY","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","state"
741,"Mississippi","WINSTON-CHOCTAW COUNTY REGIONAL CF","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","state"
741,"Mississippi","WINSTONCHOCTAW COUNTY CORRECTIONAL FACILITY","WINSTON CHOCTAW COUNTY CORRECTIONAL FACILITY","state"
742,"Missouri","ACC","ALGOA CORRECTIONAL CENTER","state"
742,"Missouri","ACC JEFFERSON CITY","ALGOA CORRECTIONAL CENTER","state"
742,"Missouri","ALGOA CORRECTIONAL CENTER","ALGOA CORRECTIONAL CENTER","state"
742,"Missouri","JEFFERSON CITY","ALGOA CORRECTIONAL CENTER","state"
743,"Missouri","BONNE TERRE EASTERN RECEPTION DIAGNOSTICS CORRECTIONAL CENTER","BONNE TERRE EASTERN RECEPTION DIAGNOSTICS CORRECTIONAL CENTER","state"
743,"Missouri","ERDCC BONNE TERRE","BONNE TERRE EASTERN RECEPTION DIAGNOSTICS CORRECTIONAL CENTER","state"
744,"Missouri","BCC","BOONVILLE CORRECTIONAL CENTER","state"
744,"Missouri","BCC BOONVILLE","BOONVILLE CORRECTIONAL CENTER","state"
744,"Missouri","BOONVILLE CC","BOONVILLE CORRECTIONAL CENTER","state"
744,"Missouri","BOONVILLE CORRECTIONAL CENTER","BOONVILLE CORRECTIONAL CENTER","state"
745,"Missouri","BOWLING GREEN NECC","BOWLING GREEN NECC","state"
745,"Missouri","NECC BOWLING GREEN","BOWLING GREEN NECC","state"
746,"Missouri","BROOKFIELD","BROOKFIELD","state"
749,"Missouri","FAMINGTON CORRECTIONAL CENTER","FARMINGTON CORRECTIONAL CENTER","state"
749,"Missouri","FARMINGTON CORRECTIONAL CENTER","FARMINGTON CORRECTIONAL CENTER","state"
749,"Missouri","FCC","FARMINGTON CORRECTIONAL CENTER","state"
749,"Missouri","FCC FARMINGTON","FARMINGTON CORRECTIONAL CENTER","state"
750,"Missouri","FORDLAND OCC","FORDLAND OCC","state"
750,"Missouri","OCC FORDLAND","FORDLAND OCC","state"
751,"Missouri","CTCC FULTON","FULTON CTCC","state"
751,"Missouri","FULTON CTCC","FULTON CTCC","state"
752,"Missouri","FRDC","FULTON RECEPTION AND DIAGNOSTIC CENTER","state"
752,"Missouri","FRDC FULTON","FULTON RECEPTION AND DIAGNOSTIC CENTER","state"
752,"Missouri","FULTON","FULTON RECEPTION AND DIAGNOSTIC CENTER","state"
752,"Missouri","FULTON FRDC","FULTON RECEPTION AND DIAGNOSTIC CENTER","state"
752,"Missouri","FULTON RECEPTION AND DIAGNOSTIC CENTER","FULTON RECEPTION AND DIAGNOSTIC CENTER","state"
753,"Missouri","JCCC","JCCC JEFFERSON CITY","state"
753,"Missouri","JCCC JEFFERSON CITY","JCCC JEFFERSON CITY","state"
754,"Missouri","KANSAS CITY","KANSAS CITY REENTRY CENTER","state"
754,"Missouri","KANSAS CITY REENTRY CENTER","KANSAS CITY REENTRY CENTER","state"
754,"Missouri","KCRC","KANSAS CITY REENTRY CENTER","state"
754,"Missouri","KCRC KANASAS CITY","KANSAS CITY REENTRY CENTER","state"
754,"Missouri","KCRC KANSAS CITY","KANSAS CITY REENTRY CENTER","state"
755,"Missouri","MARYVILLE TREATMENT CENTER","MARYVILLE TREATMENT CENTER","state"
755,"Missouri","MTC","MARYVILLE TREATMENT CENTER","state"
755,"Missouri","MTC MARYVILLE","MARYVILLE TREATMENT CENTER","state"
756,"Missouri","MECC","MISSOURI EASTERN CORRECTIONAL CENTER","state"
756,"Missouri","MECC PACIFIC","MISSOURI EASTERN CORRECTIONAL CENTER","state"
756,"Missouri","MISSOURI EASTERN CORRECTIONAL CENTER","MISSOURI EASTERN CORRECTIONAL CENTER","state"
756,"Missouri","PACIFIC MECC","MISSOURI EASTERN CORRECTIONAL CENTER","state"
757,"Missouri","MCC","MOBERLY CORRECTIONAL CENTER","state"
757,"Missouri","MCC MOBERLY","MOBERLY CORRECTIONAL CENTER","state"
757,"Missouri","MOBERLY","MOBERLY CORRECTIONAL CENTER","state"
757,"Missouri","MOBERLY CORRECTIONAL CENTER","MOBERLY CORRECTIONAL CENTER","state"
757,"Missouri","MOBERLY MCC","MOBERLY CORRECTIONAL CENTER","state"
758,"Missouri","NON PRISON STAFF","NON PRISON STAFF","state"
759,"Missouri","OZARK CORRECTIONAL CENTER","OZARK CORRECTIONAL CENTER","state"
760,"Missouri","PCC","POTOSI CORRECTIONAL CENTER","state"
760,"Missouri","PCC POTOSI","POTOSI CORRECTIONAL CENTER","state"
760,"Missouri","POTOSI CORRECTIONAL CENTER","POTOSI CORRECTIONAL CENTER","state"
760,"Missouri","POTOSI PCC","POTOSI CORRECTIONAL CENTER","state"
762,"Missouri","LICKING SCCC","SOUTH CENTRAL CORRECTIONAL CENTER","state"
762,"Missouri","SCCC","SOUTH CENTRAL CORRECTIONAL CENTER","state"
762,"Missouri","SCCC LICKING","SOUTH CENTRAL CORRECTIONAL CENTER","state"
762,"Missouri","SOUTH CENTRAL CORRECTIONAL CENTER","SOUTH CENTRAL CORRECTIONAL CENTER","state"
763,"Missouri","CHARLESTON SECC","SOUTHEAST CORRECTIONAL CENTER","state"
763,"Missouri","SECC","SOUTHEAST CORRECTIONAL CENTER","state"
763,"Missouri","SECC CHARLESTON","SOUTHEAST CORRECTIONAL CENTER","state"
763,"Missouri","SOUTHEAST CC","SOUTHEAST CORRECTIONAL CENTER","state"
763,"Missouri","SOUTHEAST CORRECTIONAL CENTER","SOUTHEAST CORRECTIONAL CENTER","state"
767,"Missouri","STATEWIDE","STATEWIDE","state"
767,"Missouri","STATEWIDE FOR NON-FACILITY","STATEWIDE","state"
767,"Missouri","STATEWIDE FOR NON-SPECIFIC FACILITIES","STATEWIDE","state"
767,"Missouri","STATEWIDE FOR RESIDENTS","STATEWIDE","state"
767,"Missouri","STATEWIDE FOR STAFF COUNT","STATEWIDE","state"
767,"Missouri","STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED","STATEWIDE","state"
767,"Missouri","STATEWIDE NON-FACILITY","STATEWIDE","state"
767,"Missouri","STATEWIDE STAFF ONLY","STATEWIDE","state"
767,"Missouri","STATEWIDEFORNON-FACILITY","STATEWIDE","state"
768,"Missouri","TCC","TIPTON CORRECTIONAL CENTER","state"
768,"Missouri","TCC TIPTON","TIPTON CORRECTIONAL CENTER","state"
768,"Missouri","TIPTON CORRECTIONAL CENTER","TIPTON CORRECTIONAL CENTER","state"
768,"Missouri","TIPTON TCC","TIPTON CORRECTIONAL CENTER","state"
769,"Missouri","TCSTL","TRANSITIONAL CENTER OF ST LOUIS","state"
769,"Missouri","TCSTL ST LOUIS PROBATION PAROLE","TRANSITIONAL CENTER OF ST LOUIS","state"
769,"Missouri","TOSTL ST LOUIS PROBATION PAROLE","TRANSITIONAL CENTER OF ST LOUIS","state"
769,"Missouri","TRANSITIONAL CENTER OF ST LOUIS","TRANSITIONAL CENTER OF ST LOUIS","state"
770,"Missouri","WARRENSBURG","WARRENSBURG","state"
771,"Missouri","WESTERN MISSOURI CC","WESTERN MISSOURI CORRECTIONAL CENTER","state"
771,"Missouri","WESTERN MISSOURI CORRECTIONAL CENTER","WESTERN MISSOURI CORRECTIONAL CENTER","state"
771,"Missouri","WMCC","WESTERN MISSOURI CORRECTIONAL CENTER","state"
771,"Missouri","WMCC CAMERON","WESTERN MISSOURI CORRECTIONAL CENTER","state"
772,"Missouri","ST JOSEPH","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
772,"Missouri","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
772,"Missouri","WRDCC","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
772,"Missouri","WRDCC ST JOSEPH","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
773,"Missouri","WESTERN RECEPTION DIAGNOSTIC CORRECTIONAL CENTER","WESTERN RECEPTION DIAGNOSTIC CORRECTIONAL CENTER","state"
774,"Missouri","WERDCC","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
774,"Missouri","WERDCC VANDALIA","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
774,"Missouri","WOMEN S EASTERN","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
774,"Missouri","WOMENS EASTERN","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
774,"Missouri","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
776,"Montana","ALPHA HOUSE - BILLINGS","ALPHA HOUSE BILLINGS","state"
776,"Montana","ALPHA HOUSE - BILLINGS - COMMUNITY","ALPHA HOUSE BILLINGS","state"
776,"Montana","ALPHA HOUSE BILLINGS","ALPHA HOUSE BILLINGS","state"
777,"Montana","BUTTE PRERELEASE CENTER BUTTE","BUTTE PRERELEASE CENTER BUTTE","state"
778,"Montana","CRCC","CROSSROADS CORRECTIONAL CENTER","state"
778,"Montana","CROSSROADS CORRECTIONAL CENTER","CROSSROADS CORRECTIONAL CENTER","state"
778,"Montana","CROSSROADS CORRECTIONAL CENTER - SECURE - CONTRACTED","CROSSROADS CORRECTIONAL CENTER","state"
778,"Montana","CROSSROADS CORRECTIONAL CENTER CONTRACT FACILITY","CROSSROADS CORRECTIONAL CENTER","state"
779,"Montana","DAWSON COUNTY CORRECTIONAL FACILITY","DAWSON COUNTY CORRECTIONAL FACILITY","state"
779,"Montana","DAWSON COUNTY CORRECTIONAL FACILITY CONTRACT FACILITY","DAWSON COUNTY CORRECTIONAL FACILITY","state"
780,"Montana","CCP EAST - BUTTE","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","state"
780,"Montana","CCP EAST - BUTTE - COMMUNITY","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","state"
780,"Montana","CCP EAST BUTTE","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","state"
780,"Montana","CONNECTIONS CORRECTIONS PROGRAM EAST","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","state"
780,"Montana","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","EAST BUTTE CONNECTIONS CORRECTIONS PROGRAM","state"
781,"Montana","ELKHORN TREATMENT CENTER BOULDER","ELKHORN TREATMENT CENTER BOULDER","state"
782,"Montana","GALLATIN RE-ENTRY PROGRAM","GALLATIN REENTRY PROGRAM BOZEMAN","state"
782,"Montana","GALLATIN REENTRY PROGRAM - BOZEMAN","GALLATIN REENTRY PROGRAM BOZEMAN","state"
782,"Montana","GALLATIN REENTRY PROGRAM - BOZEMAN - COMMUNITY","GALLATIN REENTRY PROGRAM BOZEMAN","state"
782,"Montana","GALLATIN REENTRY PROGRAM BOZEMAN","GALLATIN REENTRY PROGRAM BOZEMAN","state"
783,"Montana","GREAT FALLS REGIONAL PRISON","GREAT FALLS REGIONAL PRISON","state"
783,"Montana","GREAT FALLS REGIONAL PRISON - SECURE - CONTRACTED","GREAT FALLS REGIONAL PRISON","state"
783,"Montana","GREAT FALLS REGIONAL PRISON CONTRACT FACILITY","GREAT FALLS REGIONAL PRISON","state"
784,"Montana","GREAT FALLS PRERELEASE CENTER","GREAT FALLS TRANSITION CENTER","state"
784,"Montana","GREAT FALLS TRANSITION CENTER","GREAT FALLS TRANSITION CENTER","state"
784,"Montana","GREAT FALLS TRANSITION CENTER - GREAT FALLS","GREAT FALLS TRANSITION CENTER","state"
784,"Montana","GREAT FALLS TRANSITION CENTER - GREAT FALLS - COMMUNITY","GREAT FALLS TRANSITION CENTER","state"
785,"Montana","HELENA PRERELEASE CENTER","HELENA PRERELEASE CENTER","state"
786,"Montana","MISSOULA ASSESSMENT AND SANCTION CENTER","MISSOULA ASSESSMENT AND SANCTION CENTER","state"
788,"Montana","MONTANA CORRECTIONAL ENTERPRISES","MONTANA CORRECTIONAL ENTERPRISES","state"
789,"Montana","MONTANA STATE PRISON","MONTANA STATE PRISON","state"
789,"Montana","MONTANA STATE PRISON - SECURE - STATE","MONTANA STATE PRISON","state"
790,"Montana","MONTANA WOMENS PRISON","MONTANA WOMENS PRISON","state"
790,"Montana","MONTANA WOMENS PRISON - SECURE - STATE","MONTANA WOMENS PRISON","state"
791,"Montana","NEXUS TREATMENT CENTER","NEXUS TREATMENT PROGRAM LEWISTOWN","state"
791,"Montana","NEXUS TREATMENT CENTER LEWISTOWN","NEXUS TREATMENT PROGRAM LEWISTOWN","state"
791,"Montana","NEXUS TREATMENT PROGRAM - LEWISTOWN","NEXUS TREATMENT PROGRAM LEWISTOWN","state"
791,"Montana","NEXUS TREATMENT PROGRAM - LEWISTOWN - COMMUNITY","NEXUS TREATMENT PROGRAM LEWISTOWN","state"
791,"Montana","NEXUS TREATMENT PROGRAM LEWISTOWN","NEXUS TREATMENT PROGRAM LEWISTOWN","state"
792,"Montana","PASSAGES - BILLINGS","PASSAGES BILLINGS","state"
792,"Montana","PASSAGES - BILLINGS - COMMUNITY","PASSAGES BILLINGS","state"
792,"Montana","PASSAGES BILLINGS","PASSAGES BILLINGS","state"
793,"Montana","PINE HILLS CORRECTIONAL FACILITY","PINE HILLS CORRECTIONAL FACILITY","state"
793,"Montana","PINE HILLS CORRECTIONAL FACILITY - SECURE - STATE","PINE HILLS CORRECTIONAL FACILITY","state"
794,"Montana","RIVERSIDE SPECIAL NEEDS UNIT","RIVERSIDE SPECIAL NEEDS UNIT","state"
795,"Montana","START ANACONDA","START ASSESSMENT CENTER ANACONDA","state"
795,"Montana","START ASSESSMENT CENTER - ANACONDA","START ASSESSMENT CENTER ANACONDA","state"
795,"Montana","START ASSESSMENT CENTER - ANACONDA - COMMUNITY","START ASSESSMENT CENTER ANACONDA","state"
795,"Montana","START ASSESSMENT CENTER ANACONDA","START ASSESSMENT CENTER ANACONDA","state"
796,"Montana","STATEWIDE","STATEWIDE","state"
796,"Montana","STATEWIDE FOR NON-FACILITY","STATEWIDE","state"
796,"Montana","STATEWIDE FOR NON-SPECIFIC FACILITIES","STATEWIDE","state"
796,"Montana","STATEWIDE FOR RESIDENTS","STATEWIDE","state"
796,"Montana","STATEWIDE FOR STAFF COUNT","STATEWIDE","state"
796,"Montana","STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED","STATEWIDE","state"
796,"Montana","STATEWIDE NON-FACILITY","STATEWIDE","state"
796,"Montana","STATEWIDE STAFF ONLY","STATEWIDE","state"
796,"Montana","STATEWIDEFORNON-FACILITY","STATEWIDE","state"
798,"Montana","CCP WEST AND WATCH WEST - WARM SPRINGS","WEST AND WATCH WEST WARM SPRINGS CONNECTIONS CORRECTIONS PROGRAM","state"
798,"Montana","CCP WEST AND WATCH WEST - WARM SPRINGS - COMMUNITY","WEST AND WATCH WEST WARM SPRINGS CONNECTIONS CORRECTIONS PROGRAM","state"
798,"Montana","CCP WEST AND WATCH WEST WARM SPRINGS","WEST AND WATCH WEST WARM SPRINGS CONNECTIONS CORRECTIONS PROGRAM","state"
